opportunity_id,account_id,account_name,outcome,created_date,close_date,segment,region,industry,product_tier,value_metric,list_acv,booked_acv,platform_fee_acv,usage_acv,term_months,quantity,rep_id,approved_by,competitor_present,lost_reason
OPP-01529,ACC-0215,"Umbra Data, Inc.",closed_won,2025-05-21,2025-06-18,SMB,APAC,Vertical SaaS,Starter,consumption,10606.44,9319.48,0.0,9319.48,12,1196.0,REP-03,,false,
OPP-01530,,lumen labs corp.,closed_won,2025-04-21,2025-06-10,SMB,NA,MarTech,Growth,hybrid,6769.45,5926.7,3203.9,2722.8,36,627.0,REP-08,,true,
OPP-01531,ACC-0100,Oasis AI Co.,closed_won,2025-01-23,2025-02-28,SMB,APAC,Data/Analytics,Growth,consumption,19123.02,19123.02,0.0,19123.02,24,828.0,REP-06,,false,
OPP-01532,ACC-0168,Vantage Systems Inc.,closed_won,2025-05-11,2025-06-29,SMB,NA,Security,Starter,consumption,10404.89,8235.34,0.0,8235.34,24,5297.0,REP-10,MGR-00,true,
OPP-01533,,Nimbus AI Inc,closed_lost,2024-12-01,2025-03-16,MidMarket,NA,MarTech,Growth,seats,121385.48,106887.51,106887.51,0.0,12,99.0,REP-08,,false,no_decision
OPP-01534,ACC-0064,Lumen Systems LLC,closed_lost,2024-12-11,2025-02-13,MidMarket,NA,Infra/API,Enterprise,seats,48139.51,38482.83,38482.83,0.0,12,21.0,REP-03,MGR-03,false,competitor
OPP-01535,,Northwind Labs Inc,closed_lost,2024-09-28,2024-10-05,MidMarket,NA,Security,Growth,hybrid,34994.5,32044.96,14479.64,17565.32,12,8140.0,REP-09,,true,no_decision
OPP-01536,ACC-0178,Monarch Digital Co.,closed_lost,2024-05-18,2024-07-24,MidMarket,NA,Security,Scale,consumption,45334.54,34413.85,0.0,34413.85,12,2401.0,REP-02,MGR-00,true,product
OPP-01537,,Lumen Networks Corp.,closed_won,2025-05-09,2025-06-13,MidMarket,NA,Infra/API,Growth,hybrid,28911.62,24738.71,4664.52,20074.19,12,3147.0,REP-04,,false,
OPP-01538,ACC-0081,Cobalt Software LLC,closed_won,2024-09-15,2024-11-02,MidMarket,EMEA,MarTech,Scale,seats,83220.82,77374.73,77374.73,0.0,12,54.0,REP-02,,false,
OPP-01539,,Quartz Networks LLC,closed_won,2025-04-25,2025-06-10,MidMarket,EMEA,Infra/API,Scale,hybrid,58955.84,43997.88,12561.49,31436.39,12,2723.0,REP-02,MGR-04,true,
OPP-01540,,Vertex AI Corp.,closed_won,2025-01-21,2025-03-07,MidMarket,NA,Infra/API,Scale,hybrid,48383.52,41371.94,17633.76,23738.18,12,2148.0,REP-04,,false,
OPP-01541,ACC-0162,  Onyx Digital ,closed_won,2024-05-14,2024-07-06,MidMarket,EMEA,Data/Analytics,Growth,hybrid,40099.8,30668.0,15992.19,14675.81,12,2495.0,REP-10,MGR-04,true,
OPP-01542,,Solstice Inc,closed_lost,2024-03-19,2024-07-10,Enterprise,NA,Vertical SaaS,Starter,hybrid,239640.39,173290.4,65283.36,108007.04,12,30665.0,REP-05,MGR-03,true,price
OPP-01543,,Acme Systems LLC,closed_lost,2024-10-05,2024-10-19,MidMarket,NA,Vertical SaaS,Starter,hybrid,57309.49,45437.82,15323.96,30113.86,24,2386.0,REP-01,,true,no_decision
OPP-01544,ACC-0282,Lumen Digital,closed_lost,2025-02-21,2025-05-19,Enterprise,EMEA,MarTech,Starter,hybrid,295634.32,269441.75,98148.12,171293.63,12,14234.0,REP-09,,false,product
OPP-01545,,KESTREL TECHNOLOGIES CO.,closed_lost,2024-12-31,2025-03-04,MidMarket,NA,FinTech,Starter,seats,102582.94,76788.06,76788.06,0.0,12,68.0,REP-00,MGR-02,true,no_decision
OPP-01546,,Monarch Labs Inc.,closed_won,2024-08-06,2024-10-25,MidMarket,EMEA,Data/Analytics,Growth,consumption,71726.99,68484.03,0.0,68484.03,24,36134.0,REP-06,,false,
OPP-01547,,HALCYON DIGITAL CO.,closed_won,2025-02-22,2025-04-14,MidMarket,NA,Security,Growth,consumption,76587.78,64985.57,0.0,64985.57,24,6504.0,REP-02,MGR-02,true,
OPP-01548,ACC-0160,HALCYON CLOUD LLC,closed_lost,2024-07-05,2024-08-15,MidMarket,NA,Vertical SaaS,Starter,seats,41686.16,38088.61,38088.61,0.0,12,23.0,REP-10,,false,product
OPP-01549,ACC-0077,Tessera Cloud Inc,closed_lost,2024-11-05,2025-01-05,SMB,EMEA,Security,Growth,hybrid,11484.63,10648.4,4135.31,6513.09,12,1336.0,REP-05,,true,price
OPP-01550,ACC-0126,Globex Cloud Co.,closed_lost,2024-10-20,2025-01-09,MidMarket,EMEA,MarTech,Enterprise,consumption,83087.04,72285.43,0.0,72285.43,36,4533.0,REP-04,,true,competitor
OPP-01551,,RIDGELINE LABS CO.,closed_lost,2025-02-22,2025-03-28,SMB,NA,FinTech,Enterprise,hybrid,9664.35,8191.96,3416.79,4775.17,12,509.0,REP-11,,false,product
OPP-01552,,Halcyon Digital Inc,closed_lost,2025-02-16,2025-04-02,MidMarket,NA,Infra/API,Scale,hybrid,107885.67,84567.25,53116.94,31450.31,12,16619.0,REP-05,,true,competitor
OPP-01553,ACC-0029,Ironclad AI,closed_lost,2025-03-03,2025-05-04,SMB,APAC,FinTech,Scale,seats,16150.63,14002.58,14002.58,0.0,12,6.0,REP-08,,true,product
OPP-01554,,Monarch Networks Inc,closed_won,2024-06-21,2024-08-10,MidMarket,NA,FinTech,Starter,hybrid,41200.52,30248.67,8329.57,21919.1,12,2960.0,REP-05,,true,
OPP-01555,ACC-0200,Lattice Inc.,closed_won,2024-09-14,2024-12-01,SMB,NA,Vertical SaaS,Starter,hybrid,15878.1,15074.37,5399.37,9675.0,12,15151.0,REP-06,,true,
OPP-01556,ACC-0018,Kestrel LLC,closed_lost,2024-06-18,2024-09-07,SMB,NA,Data/Analytics,Enterprise,hybrid,17505.58,15742.15,3822.96,11919.19,12,912.0,REP-05,,true,competitor
OPP-01557,,Aurora Technologies,closed_won,2025-02-08,2025-04-25,SMB,NA,FinTech,Growth,hybrid,11238.12,10293.9,6283.51,4010.39,12,1395.0,REP-06,,false,
OPP-01558,,Halcyon Data Inc.,closed_won,2024-04-10,2024-07-02,MidMarket,NA,MarTech,Starter,consumption,85042.08,71594.33,0.0,71594.33,12,15055.0,REP-05,MGR-00,false,
OPP-01559,,"Onyx Data, Inc.",closed_won,2024-07-16,2024-09-08,SMB,EMEA,FinTech,Growth,consumption,16356.65,16151.09,0.0,16151.09,12,1352.0,REP-08,,false,
OPP-01560,,Equinox Software Corp.,closed_won,2024-11-11,2024-12-08,SMB,EMEA,FinTech,Growth,hybrid,15823.73,13393.72,6767.89,6625.83,36,9365.0,REP-05,,true,
OPP-01561,,EQUINOX DIGITAL INC,closed_lost,2024-08-04,2024-10-26,Enterprise,NA,Vertical SaaS,Starter,hybrid,213820.69,153429.07,65407.28,88021.79,12,107107.0,REP-07,MGR-01,false,product
OPP-01562,ACC-0193,Meridian Technologies Co.,closed_lost,2024-12-09,2025-02-10,SMB,EMEA,MarTech,Starter,hybrid,10819.6,9391.34,2297.19,7094.15,36,1342.0,REP-08,,false,timing
OPP-01563,,  Nimbus Technologies LLC ,closed_lost,2024-05-01,2024-08-09,Enterprise,APAC,FinTech,Starter,consumption,162686.92,134028.58,0.0,134028.58,12,298572.0,REP-04,MGR-00,false,product
OPP-01564,,Quartz Networks Inc,closed_won,2024-07-11,2024-08-06,MidMarket,EMEA,MarTech,Enterprise,seats,39230.62,31345.2,31345.2,0.0,12,33.0,REP-02,,true,
OPP-01565,ACC-0053,Acme AI LLC,closed_won,2024-11-17,2025-01-25,SMB,NA,FinTech,Scale,hybrid,6921.69,6649.41,3446.59,3202.82,12,517.0,REP-01,,false,
OPP-01566,ACC-0050,Lattice AI Corp.,closed_won,2025-04-22,2025-05-29,MidMarket,EMEA,DevTools,Starter,hybrid,34601.85,31912.46,19065.21,12847.25,24,17052.0,REP-07,,false,
OPP-01567,ACC-0291,WAVELENGTH DIGITAL CORP.,closed_lost,2025-05-30,2025-06-16,SMB,NA,Infra/API,Starter,hybrid,14519.21,11700.53,4268.88,7431.65,24,5583.0,REP-02,MGR-02,true,price
OPP-01568,ACC-0129,Onyx Systems Co.,closed_lost,2024-09-15,2024-10-26,SMB,NA,MarTech,Growth,consumption,13496.12,12444.25,0.0,12444.25,12,1344.0,REP-04,,true,product
OPP-01569,ACC-0060,"Initech Data, Inc.",closed_won,2024-09-02,2024-10-08,SMB,NA,Vertical SaaS,Growth,hybrid,8629.92,8213.87,2491.69,5722.18,36,487.0,REP-09,,true,
OPP-01570,ACC-0189,Oasis Data Inc.,closed_won,2024-12-23,2025-03-17,MidMarket,NA,Infra/API,Growth,hybrid,43635.93,33168.67,13824.31,19344.36,36,3212.0,REP-05,MGR-03,true,
OPP-01571,ACC-0260,Quartz Software Inc,closed_won,2025-03-26,2025-05-13,MidMarket,NA,DevTools,Growth,hybrid,57647.82,45296.57,25390.14,19906.43,36,2850.0,REP-07,,true,
OPP-01572,ACC-0082,Meridian Data Inc,closed_lost,2025-01-08,2025-03-07,Enterprise,APAC,Data/Analytics,Growth,consumption,512278.63,382996.26,0.0,382996.26,12,120726.0,REP-01,MGR-01,true,timing
OPP-01573,ACC-0263,Umbra AI Inc.,closed_won,2025-04-19,2025-06-13,MidMarket,NA,Security,Starter,hybrid,89945.15,84007.07,45484.63,38522.44,12,3655.0,REP-09,,false,
OPP-01574,ACC-0019,INITECH TECHNOLOGIES,closed_lost,2024-07-11,2024-08-27,SMB,NA,Data/Analytics,Starter,seats,9002.72,8226.26,8226.26,0.0,24,4.0,REP-07,,true,competitor
OPP-01575,ACC-0186,Ridgeline Labs Inc.,closed_won,2024-12-27,2025-02-01,SMB,NA,Vertical SaaS,Starter,hybrid,8443.54,7354.02,4903.81,2450.21,12,724.0,REP-00,,true,
OPP-01576,,quartz ai llc,closed_won,2024-08-24,2024-11-22,Enterprise,EMEA,DevTools,Enterprise,seats,125978.49,94790.8,94790.8,0.0,24,124.0,REP-05,MGR-04,true,
OPP-01577,ACC-0156,Meridian AI LLC,closed_won,2025-01-16,2025-05-06,Enterprise,EMEA,DevTools,Starter,consumption,240801.97,182294.68,0.0,182294.68,12,282369.0,REP-10,,true,
OPP-01578,ACC-0181,"Globex Digital, Inc.",closed_won,2025-04-11,2025-06-24,SMB,NA,Infra/API,Enterprise,hybrid,12007.02,9986.58,4813.49,5173.09,24,2316.0,REP-05,MGR-01,true,
OPP-01579,ACC-0060,Initech Data Corp.,closed_won,2024-12-30,2025-03-09,MidMarket,EMEA,Infra/API,Starter,hybrid,81433.49,74791.68,33829.3,40962.38,12,3977.0,REP-04,,false,
OPP-01580,ACC-0014,Vertex Labs Inc.,closed_won,2024-12-25,2025-03-06,MidMarket,EMEA,Vertical SaaS,Growth,hybrid,75815.72,69312.11,36580.99,32731.12,12,5456.0,REP-00,,false,
OPP-01581,ACC-0155,Nimbus Corp.,closed_lost,2024-12-19,2025-02-05,SMB,NA,Vertical SaaS,Growth,hybrid,12793.54,11641.31,6546.13,5095.18,12,718.0,REP-11,,true,price
OPP-01582,,Ridgeline Inc,closed_lost,2025-02-18,2025-06-17,Enterprise,EMEA,DevTools,Starter,hybrid,447125.23,318428.03,96257.96,222170.07,12,30735.0,REP-02,MGR-03,false,product
OPP-01583,ACC-0087,quartz digital inc.,closed_lost,2024-04-27,2024-07-28,Enterprise,EMEA,MarTech,Starter,hybrid,295219.25,219796.75,104212.52,115584.23,12,16439.0,REP-07,MGR-03,false,no_decision
OPP-01584,ACC-0167,Umbra Corp.,closed_lost,2024-09-27,2024-11-15,MidMarket,NA,FinTech,Scale,hybrid,47098.24,37333.34,16360.73,20972.61,12,2029.0,REP-05,MGR-03,true,price
OPP-01585,,Lattice Cloud Co.,closed_won,2024-06-15,2024-08-08,MidMarket,APAC,Data/Analytics,Growth,hybrid,30463.54,27517.02,7800.38,19716.64,12,5987.0,REP-06,,false,
OPP-01586,ACC-0103,  Ridgeline Networks Co. ,closed_won,2024-09-21,2024-12-10,SMB,EMEA,MarTech,Growth,consumption,8087.61,7580.23,0.0,7580.23,36,336.0,REP-01,,false,
OPP-01587,ACC-0038,Fathom Systems LLC,closed_lost,2024-10-29,2024-11-18,SMB,APAC,DevTools,Growth,hybrid,10458.79,10120.99,5161.65,4959.34,24,990.0,REP-09,,false,price
OPP-01588,ACC-0033,EQUINOX LLC,closed_won,2024-07-21,2024-09-29,SMB,NA,Data/Analytics,Scale,seats,15302.63,13323.7,13323.7,0.0,12,12.0,REP-01,,false,
OPP-01589,,INITECH NETWORKS LLC,closed_lost,2024-10-21,2024-12-17,SMB,NA,DevTools,Scale,seats,9934.14,8250.98,8250.98,0.0,24,9.0,REP-07,MGR-00,true,no_decision
OPP-01590,ACC-0271,tessera systems corp.,closed_won,2025-01-24,2025-03-18,MidMarket,EMEA,FinTech,Enterprise,hybrid,58050.97,48318.94,26881.95,21436.99,36,17444.0,REP-03,MGR-04,false,
OPP-01591,ACC-0276,Ridgeline Systems Inc,closed_won,2024-07-25,2024-08-01,MidMarket,NA,Infra/API,Growth,seats,52838.49,42955.42,42955.42,0.0,24,45.0,REP-08,MGR-02,false,
OPP-01592,ACC-0218,Onyx Technologies Co.,closed_won,2025-02-17,2025-03-31,MidMarket,NA,Infra/API,Growth,consumption,99313.77,72077.23,0.0,72077.23,12,10518.0,REP-01,MGR-00,false,
OPP-01593,,Cobalt Labs Inc.,closed_won,2024-04-09,2024-07-01,MidMarket,NA,FinTech,Scale,seats,28126.44,21738.92,21738.92,0.0,24,29.0,REP-01,MGR-03,true,
OPP-01594,ACC-0277,"Northwind Labs, Inc.",closed_lost,2024-12-25,2025-01-31,SMB,APAC,Data/Analytics,Enterprise,consumption,14862.83,13993.14,0.0,13993.14,12,2278.0,REP-10,,true,price
OPP-01595,ACC-0003,  Lattice Technologies Corp. ,closed_won,2025-01-30,2025-03-08,SMB,NA,FinTech,Starter,hybrid,10482.69,8910.26,3218.12,5692.14,12,475.0,REP-07,MGR-00,true,
OPP-01596,ACC-0080,"  MONARCH TECHNOLOGIES, INC. ",closed_lost,2025-03-10,2025-05-02,SMB,EMEA,DevTools,Enterprise,consumption,6006.15,5824.32,0.0,5824.32,24,684.0,REP-09,,true,no_decision
OPP-01597,,Monarch Systems Co.,closed_won,2025-02-13,2025-04-04,Enterprise,APAC,DevTools,Starter,hybrid,373130.32,307724.51,194170.83,113553.68,12,59893.0,REP-04,MGR-00,false,
OPP-01598,ACC-0223,Juniper Digital,closed_lost,2024-07-09,2024-09-04,SMB,NA,Vertical SaaS,Starter,consumption,13196.38,13196.38,0.0,13196.38,12,930.0,REP-09,,false,product
OPP-01599,,Equinox Software Inc,closed_won,2024-09-08,2024-10-18,MidMarket,NA,Infra/API,Scale,hybrid,79016.17,68983.05,34269.65,34713.4,12,10532.0,REP-00,,false,
OPP-01600,ACC-0290,Cobalt Data,closed_won,2024-05-23,2024-07-23,MidMarket,APAC,Security,Growth,consumption,84817.96,75887.27,0.0,75887.27,12,10966.0,REP-08,,false,
OPP-01601,,Wavelength Networks Co.,closed_won,2024-12-23,2025-03-18,SMB,EMEA,Data/Analytics,Starter,hybrid,11872.31,10409.89,7795.02,2614.87,12,2900.0,REP-01,,false,
OPP-01602,ACC-0258,"Ironclad Networks, Inc.",closed_won,2024-11-20,2024-12-04,SMB,EMEA,MarTech,Scale,consumption,13175.65,12591.57,0.0,12591.57,12,707.0,REP-07,,false,
OPP-01603,,Cobalt Networks Corp.,closed_won,2024-10-05,2025-01-03,MidMarket,EMEA,Vertical SaaS,Enterprise,consumption,85286.31,64654.54,0.0,64654.54,12,4368.0,REP-05,MGR-00,true,
OPP-01604,ACC-0075,Zephyr Software Inc.,closed_won,2024-10-17,2024-12-21,SMB,NA,Vertical SaaS,Scale,consumption,18320.44,13874.29,0.0,13874.29,12,3569.0,REP-07,MGR-04,true,
OPP-01605,,globex cloud co.,closed_lost,2024-12-19,2025-02-14,MidMarket,EMEA,FinTech,Starter,hybrid,74484.36,59968.41,29894.13,30074.28,12,5345.0,REP-03,MGR-03,true,no_decision
OPP-01606,,Solstice Software Co.,closed_won,2025-03-13,2025-05-06,SMB,NA,MarTech,Growth,hybrid,14162.85,11939.42,5326.66,6612.76,36,752.0,REP-01,MGR-03,false,
OPP-01607,,Vertex Data LLC,closed_lost,2024-05-24,2024-08-05,MidMarket,NA,Security,Starter,hybrid,36320.54,36035.19,16536.27,19498.92,36,17115.0,REP-09,,false,product
OPP-01608,,Vertex AI Inc.,closed_lost,2025-02-11,2025-03-24,MidMarket,EMEA,Data/Analytics,Growth,consumption,122524.38,85158.56,0.0,85158.56,12,16447.0,REP-05,MGR-01,true,product
OPP-01609,,fathom technologies inc,closed_lost,2024-07-25,2024-10-05,MidMarket,APAC,Vertical SaaS,Starter,seats,88944.32,78044.69,78044.69,0.0,12,57.0,REP-01,,false,competitor
OPP-01610,ACC-0288,Aurora Technologies Inc.,closed_lost,2024-07-25,2024-10-13,MidMarket,NA,FinTech,Starter,consumption,89882.17,77134.75,0.0,77134.75,12,4312.0,REP-05,,false,no_decision
OPP-01611,,Solstice Technologies Co.,closed_won,2024-11-11,2024-12-12,Enterprise,NA,Security,Growth,seats,193454.45,153313.9,153313.9,0.0,12,109.0,REP-00,MGR-01,false,
OPP-01612,ACC-0110,Solstice Digital Inc.,closed_won,2024-06-29,2024-08-16,SMB,APAC,DevTools,Scale,seats,26313.41,24146.9,24146.9,0.0,36,26.0,REP-10,,false,
OPP-01613,ACC-0086,Quartz Systems Inc,closed_won,2024-11-22,2024-12-23,SMB,NA,Security,Growth,hybrid,12044.55,10916.82,6460.88,4455.94,36,566.0,REP-11,,false,
OPP-01614,ACC-0232,Catalyst Data Inc,closed_won,2025-01-22,2025-03-30,MidMarket,NA,Infra/API,Starter,hybrid,58877.63,41848.7,17673.13,24175.57,12,16690.0,REP-04,MGR-04,true,
OPP-01615,ACC-0119,acme inc,closed_won,2024-12-18,2025-01-21,Enterprise,APAC,Vertical SaaS,Scale,hybrid,272402.05,228556.3,113861.14,114695.16,24,15248.0,REP-03,,false,
OPP-01616,,"Lumen Digital, Inc.",closed_lost,2025-01-14,2025-02-07,SMB,NA,Infra/API,Starter,consumption,23099.08,22239.44,0.0,22239.44,36,1830.0,REP-07,,false,timing
OPP-01617,ACC-0139,FATHOM NETWORKS CO.,closed_won,2025-01-26,2025-05-16,MidMarket,NA,Security,Enterprise,consumption,63572.63,52012.09,0.0,52012.09,36,3913.0,REP-06,,true,
OPP-01618,ACC-0210,Cobalt Technologies,closed_lost,2024-07-07,2024-08-23,SMB,EMEA,MarTech,Scale,seats,14575.04,14296.88,14296.88,0.0,12,9.0,REP-09,,true,competitor
OPP-01619,ACC-0271,TESSERA SYSTEMS CO.,closed_lost,2024-05-07,2024-07-09,SMB,NA,FinTech,Starter,seats,21354.05,20270.78,20270.78,0.0,12,18.0,REP-02,,false,no_decision
OPP-01620,,  Initech Labs LLC ,closed_lost,2024-11-01,2025-01-06,SMB,NA,MarTech,Growth,hybrid,13469.51,13432.29,3546.41,9885.88,24,1724.0,REP-04,,false,price
OPP-01621,ACC-0073,Solstice Data Co.,closed_won,2024-09-21,2024-11-06,SMB,NA,FinTech,Scale,seats,17917.26,15802.87,15802.87,0.0,24,8.0,REP-02,,false,
OPP-01622,ACC-0129,Onyx Systems LLC,closed_won,2024-07-28,2024-10-09,SMB,NA,Vertical SaaS,Starter,hybrid,5522.2,5076.44,1318.97,3757.47,24,1294.0,REP-11,,true,
OPP-01623,ACC-0215,Umbra Data LLC,closed_lost,2025-04-07,2025-06-16,SMB,APAC,Infra/API,Growth,seats,9442.08,9284.0,9284.0,0.0,12,11.0,REP-04,,false,product
OPP-01624,ACC-0123,Umbra Software,closed_lost,2024-06-01,2024-07-25,SMB,APAC,FinTech,Growth,hybrid,5208.26,4464.53,891.05,3573.48,24,720.0,REP-07,,true,price
OPP-01625,ACC-0092,Catalyst Networks Co.,closed_won,2024-10-26,2025-01-05,MidMarket,NA,DevTools,Growth,consumption,37044.82,34704.04,0.0,34704.04,12,6785.0,REP-09,,false,
OPP-01626,,Fathom LLC,closed_won,2025-03-05,2025-05-09,SMB,NA,Vertical SaaS,Enterprise,hybrid,21223.27,19634.72,10933.74,8700.98,24,1790.0,REP-07,,false,
OPP-01627,ACC-0268,meridian systems,closed_won,2024-07-04,2024-07-11,SMB,EMEA,MarTech,Growth,hybrid,18892.27,17220.67,8321.12,8899.55,36,839.0,REP-00,,false,
OPP-01628,,Fathom Networks Corp.,closed_won,2024-11-04,2024-12-11,SMB,NA,DevTools,Scale,seats,15616.75,14942.82,14942.82,0.0,12,11.0,REP-11,,false,
OPP-01629,ACC-0118,Northwind,closed_lost,2024-11-05,2024-12-11,SMB,NA,MarTech,Scale,hybrid,12089.91,11348.37,4573.08,6775.29,12,550.0,REP-10,,false,price
OPP-01630,,Solstice Networks Inc.,closed_won,2024-06-29,2024-09-03,SMB,NA,FinTech,Growth,hybrid,7650.81,6420.48,2062.52,4357.96,24,535.0,REP-03,,true,
OPP-01631,ACC-0151,Ridgeline Digital Co.,closed_lost,2024-09-17,2024-11-23,Enterprise,NA,DevTools,Starter,hybrid,492317.36,409179.9,295102.14,114077.76,12,33139.0,REP-11,MGR-00,false,competitor
OPP-01632,ACC-0093,Tessera AI Inc,closed_lost,2024-09-02,2024-12-27,MidMarket,EMEA,Security,Growth,consumption,95065.51,66957.22,0.0,66957.22,12,6003.0,REP-10,MGR-02,true,timing
OPP-01633,ACC-0263,Umbra AI Inc,closed_lost,2024-07-09,2024-09-07,SMB,NA,Data/Analytics,Scale,hybrid,10112.03,9480.83,3804.53,5676.3,12,1426.0,REP-06,,true,no_decision
OPP-01634,ACC-0182,Globex Technologies Co.,closed_won,2024-08-01,2024-09-19,Enterprise,EMEA,Vertical SaaS,Starter,hybrid,226400.89,161016.78,68625.3,92391.48,24,42296.0,REP-05,MGR-03,true,
OPP-01635,,  Zephyr Cloud Corp. ,closed_lost,2025-04-23,2025-06-22,SMB,EMEA,Infra/API,Scale,hybrid,17586.66,13748.23,6335.04,7413.19,12,3760.0,REP-04,MGR-00,true,product
OPP-01636,ACC-0243,Northwind Networks Co.,closed_won,2024-12-14,2025-03-09,SMB,EMEA,Data/Analytics,Scale,hybrid,11323.78,10780.59,6654.02,4126.57,12,543.0,REP-03,,false,
OPP-01637,ACC-0028,Wavelength Technologies Co.,closed_lost,2024-08-22,2024-10-26,SMB,APAC,DevTools,Starter,hybrid,9634.77,9302.91,4125.05,5177.86,12,3664.0,REP-02,,false,no_decision
OPP-01638,ACC-0255,Aurora Systems Co.,closed_lost,2025-02-04,2025-04-04,SMB,NA,FinTech,Starter,consumption,10489.57,10239.75,0.0,10239.75,12,569.0,REP-01,,false,timing
OPP-01639,ACC-0041,  ironclad software ,closed_lost,2024-07-18,2024-11-01,Enterprise,EMEA,MarTech,Growth,consumption,181588.33,145038.17,0.0,145038.17,24,70858.0,REP-02,MGR-01,false,product
OPP-01640,ACC-0003,Lattice Technologies Corp.,closed_won,2024-06-10,2024-08-22,Enterprise,NA,FinTech,Starter,hybrid,466955.94,417954.48,212566.2,205388.28,12,49154.0,REP-11,,false,
OPP-01641,ACC-0297,Halcyon Software Inc,closed_lost,2024-08-24,2024-10-31,SMB,NA,Vertical SaaS,Growth,hybrid,10542.17,9741.84,4667.89,5073.95,12,455.0,REP-03,,true,price
OPP-01642,ACC-0083,Juniper Data Co.,closed_lost,2025-02-10,2025-03-29,MidMarket,APAC,FinTech,Scale,hybrid,46777.99,31335.43,20401.07,10934.36,12,6729.0,REP-02,MGR-01,true,price
OPP-01643,ACC-0008,Umbra Labs Co.,closed_won,2024-07-22,2024-09-10,SMB,NA,Vertical SaaS,Scale,consumption,13662.2,11796.74,0.0,11796.74,36,1426.0,REP-10,,true,
OPP-01644,ACC-0210,"Cobalt Technologies, Inc.",closed_lost,2024-06-21,2024-10-01,SMB,EMEA,MarTech,Scale,hybrid,21156.8,19630.36,13241.81,6388.55,12,1150.0,REP-07,,false,price
OPP-01645,ACC-0090,Pinnacle Cloud Co.,closed_won,2024-12-26,2025-02-18,MidMarket,EMEA,MarTech,Growth,hybrid,75239.02,62972.15,31599.45,31372.7,12,8037.0,REP-00,MGR-02,true,
OPP-01646,ACC-0125,Tessera Digital,closed_lost,2025-01-22,2025-03-22,SMB,NA,Security,Growth,hybrid,9951.66,7602.16,2709.47,4892.69,24,1318.0,REP-03,MGR-03,true,price
OPP-01647,ACC-0287,"FATHOM DATA, INC.",closed_lost,2024-12-23,2025-01-30,SMB,APAC,Data/Analytics,Starter,hybrid,12310.56,12310.56,6375.7,5934.86,24,734.0,REP-09,,false,price
OPP-01648,ACC-0171,  Meridian Digital Inc. ,closed_lost,2024-10-23,2025-01-09,MidMarket,APAC,Data/Analytics,Enterprise,hybrid,46360.43,37124.5,9135.13,27989.37,12,39530.0,REP-03,MGR-01,false,competitor
OPP-01649,,"Cobalt Systems, Inc.",closed_lost,2024-06-17,2024-09-29,MidMarket,NA,MarTech,Scale,seats,18633.75,12719.83,12719.83,0.0,12,13.0,REP-08,,true,competitor
OPP-01650,,Vertex Inc,closed_lost,2024-11-11,2024-12-30,SMB,APAC,DevTools,Scale,hybrid,12624.04,10769.28,6792.62,3976.66,12,25062.0,REP-06,,true,no_decision
OPP-01651,ACC-0048,Tessera Networks Co.,closed_won,2024-06-07,2024-10-12,Enterprise,NA,MarTech,Starter,hybrid,175846.39,147268.38,50815.2,96453.18,12,7645.0,REP-00,,true,
OPP-01652,ACC-0096,Catalyst Inc,closed_won,2024-08-04,2024-09-13,SMB,APAC,MarTech,Scale,seats,12125.87,11504.64,11504.64,0.0,36,12.0,REP-01,,false,
OPP-01653,ACC-0064,Lumen Systems Co.,closed_lost,2024-07-04,2024-08-27,MidMarket,NA,Vertical SaaS,Growth,hybrid,64799.58,49802.12,19578.28,30223.84,12,3447.0,REP-00,MGR-02,true,competitor
OPP-01654,ACC-0274,Lumen Data Co.,closed_lost,2024-11-05,2025-01-10,SMB,EMEA,DevTools,Enterprise,hybrid,25342.67,25342.67,10889.72,14452.95,12,3953.0,REP-09,,false,product
OPP-01655,ACC-0025,Wavelength Labs Corp.,closed_lost,2024-08-25,2024-09-01,MidMarket,NA,MarTech,Growth,hybrid,65644.95,49163.57,19366.63,29796.94,12,4198.0,REP-08,MGR-00,true,competitor
OPP-01656,ACC-0162,"Onyx Digital, Inc.",closed_won,2025-02-26,2025-04-01,MidMarket,EMEA,Data/Analytics,Starter,seats,46830.51,40260.14,40260.14,0.0,12,25.0,REP-01,,false,
OPP-01657,,Acme Networks Corp.,closed_lost,2024-11-20,2024-12-19,SMB,APAC,DevTools,Growth,seats,8957.53,7820.07,7820.07,0.0,12,3.0,REP-08,,false,timing
OPP-01658,ACC-0165,Acme Cloud Co.,closed_lost,2025-05-05,2025-06-29,MidMarket,EMEA,Infra/API,Enterprise,hybrid,66185.4,45599.14,16139.69,29459.45,12,12206.0,REP-01,MGR-02,true,timing
OPP-01659,ACC-0177,Pinnacle Labs Co.,closed_lost,2024-08-24,2024-12-06,Enterprise,APAC,DevTools,Growth,consumption,198413.34,155891.65,0.0,155891.65,12,102056.0,REP-03,MGR-01,false,timing
OPP-01660,,Ridgeline Data Inc,closed_lost,2024-07-15,2024-08-02,MidMarket,EMEA,Data/Analytics,Growth,consumption,87472.8,75826.22,0.0,75826.22,12,5014.0,REP-08,,false,price
OPP-01661,ACC-0095,acme data inc.,closed_lost,2025-02-15,2025-05-08,SMB,NA,Vertical SaaS,Starter,consumption,11321.87,10168.77,0.0,10168.77,12,971.0,REP-10,,false,no_decision
